Blockbuster,Crime/Mystery,Factual,Fantasy/SciFi,Feel Good,STARS,Thrill Factor,Title,Title with year removed,Type,Url,Words In Title,Year,Year  Filter,Year  Filter (copy),Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Duration,Family,Fantasy,Film Noir,Game Show,History,Horror,Imdb Rating,Music,Musical,Mystery,News,Number of Records,Rating Count,Reality TV,Romance,Sci Fi,Short,Sport,Talk Show,Thriller,War,Western
No,No,No,No,No,4 stars,Yes,Der Schlachter (1970),Der Schlachter ,video.movie,http://www.imdb.com/title/tt0064106/,der schlachter,"1,970",1970,1970,0,0,0,0,0,0,0,0,0,5580,0,0,0,0,0,0,7.6,0,0,0,0,1,4479,0,0,0,0,0,0,1,0,0
No,No,No,No,No,4 stars,Yes,Ein Köder für die Bestie (1962),Ein Köder für die Bestie ,video.movie,http://www.imdb.com/title/tt0055824/,ein k der f r die bestie,"1,962",1962,1962,0,0,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,7.8,0,0,0,0,1,17035,0,0,0,0,0,0,1,0,0
No,No,No,No,No,4.5 stars,Yes,Darr (1993),Darr ,video.movie,http://www.imdb.com/title/tt0109555/,darr,"1,993",1993,1993,0,0,0,0,0,0,0,0,0,10680,0,0,0,0,0,0,8.2,0,0,0,0,1,10613,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,0.5 stars,Yes,Cell 211,,video.movie,http://www.imdb.com/title/tt1758581/,cell,,,,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,1,,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,2.5 stars,Yes,Plan (2004),Plan ,video.movie,http://www.imdb.com/title/tt0364604/,plan,"2,004",2004,2004,1,0,0,0,0,0,0,0,0,8940,0,0,0,0,0,0,4.3,0,0,0,0,1,546,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,2.5 stars,Yes,Lawinenexpress (1979),Lawinenexpress ,video.movie,http://www.imdb.com/title/tt0078812/,lawinenexpress,"1,979",1979,1979,1,0,0,0,0,0,0,0,0,5280,0,0,0,0,0,0,4.7,0,0,0,0,1,778,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,2.5 stars,Yes,The Cold Light of Day (2012),The Cold Light of Day ,video.movie,http://www.imdb.com/title/tt1366365/,the cold light of day,"2,012",2012,2012,1,0,0,0,0,0,0,0,0,5580,0,0,0,0,0,0,4.9,0,0,0,0,1,23157,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3 stars,Yes,Elaan (1994),Elaan ,video.movie,http://www.imdb.com/title/tt0290183/,elaan,"1,994",1994,1994,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5.3,0,0,0,0,1,207,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3 stars,Yes,Alarmstufe - Rot 2 (1995),Alarmstufe - Rot 2 ,video.movie,http://www.imdb.com/title/tt0114781/,alarmstufe rot,"1,995",1995,1995,1,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,5.3,0,0,0,0,1,30925,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3 stars,Yes,The Specialist (1994),The Specialist ,video.movie,http://www.imdb.com/title/tt0111255/,the specialist,"1,994",1994,1994,1,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,5.4,0,0,0,0,1,39922,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3 stars,Yes,Die dunkle Wahrheit (2012),Die dunkle Wahrheit ,video.movie,http://www.imdb.com/title/tt2083379/,die dunkle wahrheit,"2,012",2012,2012,1,0,0,0,0,0,0,0,0,6360,0,0,0,0,0,0,5.6,0,0,0,0,1,4059,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3 stars,Yes,Khiladiyon Ka Khiladi (1996),Khiladiyon Ka Khiladi ,video.movie,http://www.imdb.com/title/tt0246729/,khiladiyon ka khiladi,"1,996",1996,1996,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5.6,0,0,0,0,1,976,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3 stars,Yes,The Art of War (2000),The Art of War ,video.movie,http://www.imdb.com/title/tt0160009/,the art of war,"2,000",2000,2000,1,0,0,0,0,0,0,0,0,7020,0,0,0,0,0,0,5.7,0,0,0,0,1,23127,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3 stars,Yes,Murphys Gesetz (1986),Murphys Gesetz ,video.movie,http://www.imdb.com/title/tt0091575/,murphys gesetz,"1,986",1986,1986,1,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,5.8,0,0,0,0,1,2602,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3 stars,Yes,Passagier 57 (1992),Passagier 57 ,video.movie,http://www.imdb.com/title/tt0105104/,passagier,"1,992",1992,1992,1,0,0,0,0,0,0,0,0,5040,0,0,0,0,0,0,5.8,0,0,0,0,1,30868,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3 stars,Yes,Haywire - Trau' keinem (2011),Haywire - Trau' keinem ,video.movie,http://www.imdb.com/title/tt1506999/,haywire trau keinem,"2,011",2011,2011,1,0,0,0,0,0,0,0,0,5580,0,0,0,0,0,0,5.8,0,0,0,0,1,63307,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3 stars,Yes,Projekt: Peacemaker (1997),Projekt: Peacemaker ,video.movie,http://www.imdb.com/title/tt0119874/,projekt peacemaker,"1,997",1997,1997,1,0,0,0,0,0,0,0,0,7440,0,0,0,0,0,0,5.9,0,0,0,0,1,41074,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Harte Ziele (1993),Harte Ziele ,video.movie,http://www.imdb.com/title/tt0107076/,harte ziele,"1,993",1993,1993,1,0,0,0,0,0,0,0,0,5820,0,0,0,0,0,0,6.0,0,0,0,0,1,28974,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Desh Premee (1982),Desh Premee ,video.movie,http://www.imdb.com/title/tt0083820/,desh premee,"1,982",1982,1982,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6.1,0,0,0,0,1,250,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Die Todeskandidaten (2007),Die Todeskandidaten ,video.movie,http://www.imdb.com/title/tt0443473/,die todeskandidaten,"2,007",2007,2007,1,0,0,0,0,0,0,0,0,6840,0,0,0,0,0,0,6.1,0,0,0,0,1,39321,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,The Tournament (2009),The Tournament ,video.movie,http://www.imdb.com/title/tt0471041/,the tournament,"2,009",2009,2009,1,0,0,0,0,0,0,0,0,5700,0,0,0,0,0,0,6.1,0,0,0,0,1,26600,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Die Logan Verschwörung (2012),Die Logan Verschwörung ,video.movie,http://www.imdb.com/title/tt1645155/,die logan verschw rung,"2,012",2012,2012,1,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,6.1,0,0,0,0,1,18330,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Dhoom:2 (2006),Dhoom:2 ,video.movie,http://www.imdb.com/title/tt0441048/,dhoom,"2,006",2006,2006,1,0,0,0,0,0,0,0,0,9120,0,0,0,0,0,0,6.1,0,0,0,0,1,9930,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Assassination Games (2011),Assassination Games ,video.movie,http://www.imdb.com/title/tt1436568/,assassination games,"2,011",2011,2011,1,0,0,0,0,0,0,0,0,6060,0,0,0,0,0,0,6.2,0,0,0,0,1,11640,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Das Todesspiel (1988),Das Todesspiel ,video.movie,http://www.imdb.com/title/tt0094963/,das todesspiel,"1,988",1988,1988,1,0,0,0,0,0,0,0,0,5460,0,0,0,0,0,0,6.3,0,0,0,0,1,24662,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Road House (1989),Road House ,video.movie,http://www.imdb.com/title/tt0098206/,road house,"1,989",1989,1989,1,0,0,0,0,0,0,0,0,6840,0,0,0,0,0,0,6.3,0,0,0,0,1,32400,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Das vierte Protokoll (1987),Das vierte Protokoll ,video.movie,http://www.imdb.com/title/tt0093044/,das vierte protokoll,"1,987",1987,1987,1,0,0,0,0,0,0,0,0,7140,0,0,0,0,0,0,6.4,0,0,0,0,1,6045,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Kabzaa (1988),Kabzaa ,video.movie,http://www.imdb.com/title/tt0156663/,kabzaa,"1,988",1988,1988,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6.4,0,0,0,0,1,101,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Alarmstufe: Rot (1992),Alarmstufe: Rot ,video.movie,http://www.imdb.com/title/tt0105690/,alarmstufe rot,"1,992",1992,1992,1,0,0,0,0,0,0,0,0,6180,0,0,0,0,0,0,6.4,0,0,0,0,1,51055,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Irgendwann in Mexico (2003),Irgendwann in Mexico ,video.movie,http://www.imdb.com/title/tt0285823/,irgendwann in mexico,"2,003",2003,2003,1,0,0,0,0,0,0,0,0,6120,0,0,0,0,0,0,6.4,0,0,0,0,1,106653,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Olympus Has Fallen - Die Welt in Gefahr (2013),Olympus Has Fallen - Die Welt in Gefahr ,video.movie,http://www.imdb.com/title/tt2302755/,olympus has fallen die welt in gefahr,"2,013",2013,2013,1,0,0,0,0,0,0,0,0,7140,0,0,0,0,0,0,6.5,0,0,0,0,1,137111,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Dirty Harry IV - Dirty Harry kommt zurück (1983),Dirty Harry IV - Dirty Harry kommt zurück ,video.movie,http://www.imdb.com/title/tt0086383/,dirty harry iv dirty harry kommt zur ck,"1,983",1983,1983,1,0,0,0,0,0,0,0,0,7020,0,0,0,0,0,0,6.6,0,0,0,0,1,24121,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Das Phantom Kommando (1985),Das Phantom Kommando ,video.movie,http://www.imdb.com/title/tt0088944/,das phantom kommando,"1,985",1985,1985,1,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,6.6,0,0,0,0,1,81550,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Dhoom (2004),Dhoom ,video.movie,http://www.imdb.com/title/tt0422091/,dhoom,"2,004",2004,2004,1,0,0,0,0,0,0,0,0,7740,0,0,0,0,0,0,6.6,0,0,0,0,1,6883,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Dirty Harry III - Der Unerbittliche (1976),Dirty Harry III - Der Unerbittliche ,video.movie,http://www.imdb.com/title/tt0074483/,dirty harry iii der unerbittliche,"1,976",1976,1976,1,0,0,0,0,0,0,0,0,5760,0,0,0,0,0,0,6.7,0,0,0,0,1,25165,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,The Burning Train (1980),The Burning Train ,video.movie,http://www.imdb.com/title/tt0158534/,the burning train,"1,980",1980,1980,1,0,0,0,0,0,0,0,0,8520,0,0,0,0,0,0,6.7,0,0,0,0,1,694,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Dharmatma (1975),Dharmatma ,video.movie,http://www.imdb.com/title/tt0361505/,dharmatma,"1,975",1975,1975,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6.8,0,0,0,0,1,164,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Unstoppable - Ausser Kontrolle (2010),Unstoppable - Ausser Kontrolle ,video.movie,http://www.imdb.com/title/tt0477080/,unstoppable ausser kontrolle,"2,010",2010,2010,1,0,0,0,0,0,0,0,0,5880,0,0,0,0,0,0,6.8,0,0,0,0,1,117662,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,Khiladi (1992),Khiladi ,video.movie,http://www.imdb.com/title/tt0104605/,khiladi,"1,992",1992,1992,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7.1,0,0,0,0,1,1287,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,Stirb Langsam 2 (1990),Stirb Langsam 2 ,video.movie,http://www.imdb.com/title/tt0099423/,stirb langsam,"1,990",1990,1990,1,0,0,0,0,0,0,0,0,7440,0,0,0,0,0,0,7.1,0,0,0,0,1,205171,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,Death Proof - Todsicher (2007),Death Proof - Todsicher ,video.movie,http://www.imdb.com/title/tt1028528/,death proof todsicher,"2,007",2007,2007,1,0,0,0,0,0,0,0,0,6780,0,0,0,0,0,0,7.1,0,0,0,0,1,161897,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,Lethal Weapon 2 - Brennpunkt L.A. (1989),Lethal Weapon 2 - Brennpunkt L.A. ,video.movie,http://www.imdb.com/title/tt0097733/,lethal weapon brennpunkt l a,"1,989",1989,1989,1,0,0,0,0,0,0,0,0,6840,0,0,0,0,0,0,7.2,0,0,0,0,1,98114,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,Crows Zero (2007),Crows Zero ,video.movie,http://www.imdb.com/title/tt1016290/,crows zero,"2,007",2007,2007,1,0,0,0,0,0,0,0,0,7800,0,0,0,0,0,0,7.2,0,0,0,0,1,4278,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,Ong-bak (2003),Ong-bak ,video.movie,http://www.imdb.com/title/tt0368909/,ong bak,"2,003",2003,2003,1,0,0,0,0,0,0,0,0,6480,0,0,0,0,0,0,7.2,0,0,0,0,1,50173,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,True Lies - Wahre Lügen (1994),True Lies - Wahre Lügen ,video.movie,http://www.imdb.com/title/tt0111503/,true lies wahre l gen,"1,994",1994,1994,1,0,0,0,0,0,0,0,0,8460,0,0,0,0,0,0,7.2,0,0,0,0,1,151050,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,Fluchtpunkt San Franzisko (1971),Fluchtpunkt San Franzisko ,video.movie,http://www.imdb.com/title/tt0067927/,fluchtpunkt san franzisko,"1,971",1971,1971,1,0,0,0,0,0,0,0,0,5940,0,0,0,0,0,0,7.3,0,0,0,0,1,18044,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,Mission: Impossible - Phantom Protokoll (2011),Mission: Impossible - Phantom Protokoll ,video.movie,http://www.imdb.com/title/tt1229238/,mission impossible phantom protokoll,"2,011",2011,2011,1,0,0,0,0,0,0,0,0,7980,0,0,0,0,0,0,7.4,0,0,0,0,1,270171,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,Nikita (1990),Nikita ,video.movie,http://www.imdb.com/title/tt0100263/,nikita,"1,990",1990,1990,1,0,0,0,0,0,0,0,0,7080,0,0,0,0,0,0,7.4,0,0,0,0,1,45780,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,Lethal Weapon - Zwei stahlharte Profis (1987),Lethal Weapon - Zwei stahlharte Profis ,video.movie,http://www.imdb.com/title/tt0093409/,lethal weapon zwei stahlharte profis,"1,987",1987,1987,1,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,7.6,0,0,0,0,1,153985,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,Die Warriors (1979),Die Warriors ,video.movie,http://www.imdb.com/title/tt0080120/,die warriors,"1,979",1979,1979,1,0,0,0,0,0,0,0,0,5520,0,0,0,0,0,0,7.7,0,0,0,0,1,57732,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,5 stars,Yes,Call of Duty 4: Modern Warfare (Video Game 2007),Call of Duty 4: Modern Warfare ,game,http://www.imdb.com/title/tt1125798/,call of duty modern warfare video game,"2,007",2007,2007,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,9.3,0,0,0,0,1,10825,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,1.5 stars,Yes,Der weiße Hai IV - Die Abrechnung (1987),Der weiße Hai IV - Die Abrechnung ,video.movie,http://www.imdb.com/title/tt0093300/,der wei e hai iv die abrechnung,"1,987",1987,1987,0,0,1,0,0,0,0,0,0,5340,0,0,0,0,0,0,2.8,0,0,0,0,1,25256,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Camp der verlorenen Teufel (1988),Camp der verlorenen Teufel ,video.movie,http://www.imdb.com/title/tt0098415/,camp der verlorenen teufel,"1,988",1988,1988,0,0,1,0,0,0,0,0,0,5760,0,0,0,0,0,0,6.2,0,0,0,0,1,590,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,2.5 stars,Yes,Auf brennendem Eis (1994),Auf brennendem Eis ,video.movie,http://www.imdb.com/title/tt0110725/,auf brennendem eis,"1,994",1994,1994,1,0,1,0,0,0,0,0,0,6060,0,0,0,0,0,0,4.2,0,0,0,0,1,15038,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,2.5 stars,Yes,Hai (1969),Hai ,video.movie,http://www.imdb.com/title/tt0066365/,hai,"1,969",1969,1969,1,0,1,0,0,0,0,0,0,5520,0,0,0,0,0,0,4.4,0,0,0,0,1,490,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,2.5 stars,Yes,Tornado (1978),Tornado ,video.movie,http://www.imdb.com/title/tt0075901/,tornado,"1,978",1978,1978,1,0,1,0,0,0,0,0,0,6000,0,0,0,0,0,0,4.7,0,0,0,0,1,265,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,2.5 stars,Yes,Game of Death (2010),Game of Death ,video.movie,http://www.imdb.com/title/tt1446072/,game of death,"2,010",2010,2010,1,0,1,0,0,0,0,0,0,5880,0,0,0,0,0,0,4.7,0,0,0,0,1,4641,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3 stars,Yes,Rambo III (1988),Rambo III ,video.movie,http://www.imdb.com/title/tt0095956/,rambo iii,"1,988",1988,1988,1,0,1,0,0,0,0,0,0,6120,0,0,0,0,0,0,5.6,0,0,0,0,1,69411,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3 stars,Yes,Daylight (1996),Daylight ,video.movie,http://www.imdb.com/title/tt0116040/,daylight,"1,996",1996,1996,1,0,1,0,0,0,0,0,0,6840,0,0,0,0,0,0,5.8,0,0,0,0,1,43502,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3 stars,Yes,Dante's Peak (1997),Dante's Peak ,video.movie,http://www.imdb.com/title/tt0118928/,dante s peak,"1,997",1997,1997,1,0,1,0,0,0,0,0,0,6480,0,0,0,0,0,0,5.8,0,0,0,0,1,50945,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3 stars,Yes,Operation - Broken Arrow (1996),Operation - Broken Arrow ,video.movie,http://www.imdb.com/title/tt0115759/,operation broken arrow,"1,996",1996,1996,1,0,1,0,0,0,0,0,0,6480,0,0,0,0,0,0,5.9,0,0,0,0,1,67406,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Mission: Impossible II (2000),Mission: Impossible II ,video.movie,http://www.imdb.com/title/tt0120755/,mission impossible ii,"2,000",2000,2000,1,0,1,0,0,0,0,0,0,7380,0,0,0,0,0,0,6.0,0,0,0,0,1,176703,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,James Bond 007 - Sag niemals nie (1983),James Bond 007 - Sag niemals nie ,video.movie,http://www.imdb.com/title/tt0086006/,james bond sag niemals nie,"1,983",1983,1983,1,0,1,0,0,0,0,0,0,8040,0,0,0,0,0,0,6.2,0,0,0,0,1,39897,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Cliffhanger - Nur die Starken überleben (1993),Cliffhanger - Nur die Starken überleben ,video.movie,http://www.imdb.com/title/tt0106582/,cliffhanger nur die starken berleben,"1,993",1993,1993,1,0,1,0,0,0,0,0,0,6720,0,0,0,0,0,0,6.3,0,0,0,0,1,76537,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Einsame Entscheidung (1996),Einsame Entscheidung ,video.movie,http://www.imdb.com/title/tt0116253/,einsame entscheidung,"1,996",1996,1996,1,0,1,0,0,0,0,0,0,7980,0,0,0,0,0,0,6.4,0,0,0,0,1,35287,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Space Cowboys (2000),Space Cowboys ,video.movie,http://www.imdb.com/title/tt0186566/,space cowboys,"2,000",2000,2000,1,0,1,0,0,0,0,0,0,7800,0,0,0,0,0,0,6.4,0,0,0,0,1,50897,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Live and Let Die (Video Game 1988),Live and Let Die ,game,http://www.imdb.com/title/tt0483041/,live and let die video game,"1,988",1988,1988,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,6.7,0,0,0,0,1,29,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,The Expendables 2 (2012),The Expendables 2 ,video.movie,http://www.imdb.com/title/tt1764651/,the expendables,"2,012",2012,2012,1,0,1,0,0,0,0,0,0,6180,0,0,0,0,0,0,6.8,0,0,0,0,1,179497,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Wer ist Hanna? (2011),Wer ist Hanna? ,video.movie,http://www.imdb.com/title/tt0993842/,wer ist hanna,"2,011",2011,2011,1,0,1,0,0,0,0,0,0,6660,0,0,0,0,0,0,6.8,0,0,0,0,1,132191,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,3.5 stars,Yes,Mission: Impossible III (2006),Mission: Impossible III ,video.movie,http://www.imdb.com/title/tt0317919/,mission impossible iii,"2,006",2006,2006,1,0,1,0,0,0,0,0,0,7560,0,0,0,0,0,0,6.8,0,0,0,0,1,184777,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,Mission: Impossible (1996),Mission: Impossible ,video.movie,http://www.imdb.com/title/tt0117060/,mission impossible,"1,996",1996,1996,1,0,1,0,0,0,0,0,0,6600,0,0,0,0,0,0,7.0,0,0,0,0,1,217750,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,Mad Max (1979),Mad Max ,video.movie,http://www.imdb.com/title/tt0079501/,mad max,"1,979",1979,1979,1,0,1,0,0,0,0,0,0,5280,0,0,0,0,0,0,7.0,0,0,0,0,1,95677,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,Jurassic Park: The Game (Video Game 2011),Jurassic Park: The Game ,game,http://www.imdb.com/title/tt1988671/,jurassic park the game video game,"2,011",2011,2011,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,7.2,0,0,0,0,1,123,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,The Rock - Fels der Entscheidung (1996),The Rock - Fels der Entscheidung ,video.movie,http://www.imdb.com/title/tt0117500/,the rock fels der entscheidung,"1,996",1996,1996,1,0,1,0,0,0,0,0,0,8160,0,0,0,0,0,0,7.4,0,0,0,0,1,215025,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,Jagd auf 'Roter Oktober' (1990),Jagd auf 'Roter Oktober' ,video.movie,http://www.imdb.com/title/tt0099810/,jagd auf roter oktober,"1,990",1990,1990,1,0,1,0,0,0,0,0,0,8040,0,0,0,0,0,0,7.6,0,0,0,0,1,116767,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,Mad Max 2 - Der Vollstrecker (1981),Mad Max 2 - Der Vollstrecker ,video.movie,http://www.imdb.com/title/tt0082694/,mad max der vollstrecker,"1,981",1981,1981,1,0,1,0,0,0,0,0,0,5700,0,0,0,0,0,0,7.6,0,0,0,0,1,86747,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,4 stars,Yes,James Bond 007 - Skyfall (2012),James Bond 007 - Skyfall ,video.movie,http://www.imdb.com/title/tt1074638/,james bond skyfall,"2,012",2012,2012,1,0,1,0,0,0,0,0,0,8580,0,0,0,0,0,0,7.8,0,0,0,0,1,378165,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,0.5 stars,Yes,"""Siskel & Ebert & the Movies"" Why Gump\",,1994,siskel ebert the movies why gump why now tv episode,Why Now? (TV Episode 1994),"1,800",1800,1800,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,1,,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,0.5 stars,Yes,"""Siskel & Ebert & the Movies"" Villains: So Bad\",,1995,siskel ebert the movies villains so bad they re good tv episode,They're Good (TV Episode 1995),"1,800",1800,1800,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,1,,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,0.5 stars,Yes,"""Siskel & Ebert & the Movies"" Message in a Bottle/My Favorite Martian/Children of Heaven/Blast from the Past/God Said\",,1999,siskel ebert the movies message in a bottle my favorite martian children of heaven blast from the past god said ha tv episode,'Ha!' (TV Episode 1999),"1,800",1800,1800,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,1,,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,0.5 stars,Yes,"""DP/30: Conversations About Movies"" Rust and Bone: Co-writer/Director Jacques Audiard\",,2012,dp conversations about movies rust and bone co writer director jacques audiard co writer thomas bidegain tv episode,Co-writer Thomas Bidegain (TV Episode 2012),"1,800",1800,1800,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,1,,0,0,0,0,0,0,1,0,0
Yes,No,No,No,No,0.5 stars,Yes,"""Pastor Mike Online"" Deer Season\",,2013,pastor mike online deer season obamacare and the new world order tv episode,ObamaCare and the New World Order (TV Episode 2013),"7,140",7140,7140,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,1,,0,0,0,0,0,0,1,0,0
No,No,No,No,Yes,2.5 stars,Yes,Sliver - Gier der Augen (1993),Sliver - Gier der Augen ,video.movie,http://www.imdb.com/title/tt0108162/,sliver gier der augen,"1,993",1993,1993,0,0,0,0,0,0,0,0,0,6480,0,0,0,0,0,0,4.9,0,0,0,0,1,19150,0,1,0,0,0,0,1,0,0
No,No,No,No,Yes,4 stars,Yes,Wahnsinnig verliebt (2002),Wahnsinnig verliebt ,video.movie,http://www.imdb.com/title/tt0291579/,wahnsinnig verliebt,"2,002",2002,2002,0,0,0,0,0,0,0,0,0,5520,0,0,0,0,0,0,7.3,0,0,0,0,1,13843,0,1,0,0,0,0,1,0,0
No,No,No,No,Yes,4 stars,Yes,Vaali (1999),Vaali ,video.movie,http://www.imdb.com/title/tt0368400/,vaali,"1,999",1999,1999,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7.7,0,0,0,0,1,747,0,1,0,0,0,0,1,0,0
Yes,No,No,No,Yes,3 stars,Yes,Ek Tha Tiger (2012),Ek Tha Tiger ,video.movie,http://www.imdb.com/title/tt2016894/,ek tha tiger,"2,012",2012,2012,1,0,0,0,0,0,0,0,0,7920,0,0,0,0,0,0,5.3,0,0,0,0,1,13852,0,1,0,0,0,0,1,0,0
